utt_id	spkr_id	lang	text	dur	file_id
0012_DoReCo_doreco_urum1249_UUM-TXT-LG-00000-B14	B14	urum	yazmağınan ohumah biz bu dili bülmerıh	3.469	doreco_urum1249_UUM-TXT-LG-00000-B14
0012_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A04	A04	urum	birınji vädä biz birbirımızi eč ğanamerdıh	2.971	doreco_urum1249_UUM-TXT-VL-00000-A04
0012_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A07	A07	urum	öländä dedi ki bäni gömärsıs kissänın dibında ğapın ešigın dibındä o adam gömülidır	6.747	doreco_urum1249_UUM-TXT-VL-00000-A07
0012_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A08	A08	urum	burda ei ävmävımız var yaširıh ište	2.988	doreco_urum1249_UUM-TXT-VL-00000-A08
0012_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A09	A09	urum	näki älımızdän gäler edirıh	1.725	doreco_urum1249_UUM-TXT-VL-00000-A09
0012_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-B04	B04	urum	genä nä var	0.944	doreco_urum1249_UUM-TXT-VL-00000-B04
0012_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-B12	B12	urum	čamlar alma armud är čam varıdi	4.61	doreco_urum1249_UUM-TXT-VL-00000-B12
0013_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A04	A04	urum	fp_ugu	0.341	doreco_urum1249_UUM-TXT-AN-00000-A04
0013_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A06	A06	urum	bu nävädäki kolkhozi vurdularsa bur da dädäm razi dägıldi varıdi bir inägi ikidä öküzi verä kolkhoza	12.96	doreco_urum1249_UUM-TXT-AN-00000-A06
0013_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A09	A09	urum	yana köti yapılar daa nä diem	2.394	doreco_urum1249_UUM-TXT-AN-00000-A09
0013_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A10	A10	urum	ište an anbelä fs_iz istoriamız bizım belädır čoğ čätınnıh görmišıh	3.904	doreco_urum1249_UUM-TXT-AN-00000-A10
0013_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A16	A16	urum	düzäldılär toy dügünnärınän yaširıh khristian adam näsıl yašiajah kissäsıni edir kissäsınä gidir mumuni yahir ğurbannarıni edir käsir fahır adam nä etsın anjah onnan yaširdi	14.408	doreco_urum1249_UUM-TXT-AN-00000-A16
0013_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-B03	B03	urum	fp_m! yoğudi halhın išläri soradan bašladılar fp_ee bılannari äkmäya inäkläri almaya	8.846	doreco_urum1249_UUM-TXT-AN-00000-B03
0013_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-B07	B07	urum	fp_okey	0.342	doreco_urum1249_UUM-TXT-AN-00000-B07
0013_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-B12	B12	urum	azar azar irällädılär	2.068	doreco_urum1249_UUM-TXT-AN-00000-B12
0013_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A11	A11	urum	ziaratımız bizım kövdä dörttänädır meriamana fs_gyo ay nikola fs_kh ay ui_khara	9.549	doreco_urum1249_UUM-TXT-FM-00000-A11
0013_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A15	A15	urum	ui_nä ui_diem	0.344	doreco_urum1249_UUM-TXT-FM-00000-A15
0013_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-B03	B03	urum	soradan mamam gettiärä pr_babama	3.704	doreco_urum1249_UUM-TXT-FM-00000-B03
0013_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-B06	B06	urum	äp güzäldä yašierıh	1.368	doreco_urum1249_UUM-TXT-FM-00000-B06
0013_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-B10	B10	urum	čätınıdi biräz	0.883	doreco_urum1249_UUM-TXT-FM-00000-B10
0013_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-B14	B14	urum	gena čätınnıhtır	1.155	doreco_urum1249_UUM-TXT-FM-00000-B14
0013_DoReCo_doreco_urum1249_UUM-TXT-LG-00000-A13	A13	urum	čätın olir	0.76	doreco_urum1249_UUM-TXT-LG-00000-A13
0013_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A04	A04	urum	dilımız dutmerdi inamımız dutmerdi biz ğanamierdıh	5.307	doreco_urum1249_UUM-TXT-VL-00000-A04
0013_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A09	A09	urum	nä edäh	0.438	doreco_urum1249_UUM-TXT-VL-00000-A09
0013_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A11	A11	urum	allağa fs_č fs_čoräk čöräk oturerıh stolda emäya namaz edirıh namaz edirıh ki biz čöräk iirıh	7.556	doreco_urum1249_UUM-TXT-VL-00000-A11
0013_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-B04	B04	urum	yahšı güzäl šei vardır orda göl varıdi	4.767	doreco_urum1249_UUM-TXT-VL-00000-B04
0014_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A06	A06	urum	babam o vädä girdi šeya partiaya komunistlärın	5.01	doreco_urum1249_UUM-TXT-AN-00000-A06
0014_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A09	A09	urum	sabahtan tezdän ğalhirıh bizä lapatkalar alirıh anam nä edir fs_bizä šei sağir mallari sağir doldurir šeya kasturkaya	11.92	doreco_urum1249_UUM-TXT-AN-00000-A09
0014_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A05	A05	urum	orda rassiadaidım näisä urusudi odä gälmädi buraya	4.874	doreco_urum1249_UUM-TXT-FM-00000-A05
0014_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A08	A08	urum	šei edirıh išlirıh onnan	2.699	doreco_urum1249_UUM-TXT-FM-00000-A08
0014_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A12	A12	urum	šindi eydır epeim ävmäv ettıh bänä šindi yahšiya bänä šindi yahši gälier o sıra ki yašamama görä šindi bänä eydırlär	7.228	doreco_urum1249_UUM-TXT-FM-00000-A12
0014_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A14	A14	urum	näblem bändä bänım ğardašlarımda ambelä ohirıh istirıh ki deduškamızın kimın böyuk adam olah bänziah onnara biše yahši edäh	8.977	doreco_urum1249_UUM-TXT-FM-00000-A14
0014_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-B09	B09	urum	gäldılär tiflisä	1.516	doreco_urum1249_UUM-TXT-FM-00000-B09
0014_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-B14	B14	urum	bändä genä gürjii aldım	1.44	doreco_urum1249_UUM-TXT-FM-00000-B14
0014_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A04	A04	urum	sora usul usul biz bašladıh ğanmaya	3.089	doreco_urum1249_UUM-TXT-VL-00000-A04
0014_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A08	A08	urum	iräldändä gälirdılär šindidä gälirlär ui_genä burda učitellärdä eyıdi burda ey ohudirdılär onučunda buraya gälirdılär	8.097	doreco_urum1249_UUM-TXT-VL-00000-A08
0014_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-B03	B03	urum	pr_bizın kövünun var genä göl	2.704	doreco_urum1249_UUM-TXT-VL-00000-B03
0014_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-B14	B14	urum	šindi bän čoğ ahlımda dägıl onučun ki čoğ ellar gečti bän gettım	8.249	doreco_urum1249_UUM-TXT-VL-00000-B14
0015_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A05	A05	urum	gäldıh buralara ğara yapılarıdi zemlyankalarıdi	4.39	doreco_urum1249_UUM-TXT-AN-00000-A05
0015_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A06	A06	urum	babamınan dädäm airldılar babam dier veräjäih kolkhoza giräjäih dädäm dier yoh vermiajäih	8.843	doreco_urum1249_UUM-TXT-AN-00000-A06
0015_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A12	A12	urum	bändä fs_s soyuh gidämierım	2.139	doreco_urum1249_UUM-TXT-AN-00000-A12
0015_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-A14	A14	urum	orda yaan elda gidirıh bizım halh jaalar yelda gidirıh kümbätä ambu šeya tärsondadır bu ay fp_m gardeli gidirıh mum yahirıh malitvamızi edir gälirıh buraya	12.376	doreco_urum1249_UUM-TXT-FE-00000-A14
0015_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A09	A09	urum	babam anam anam fs_ed eddi ušah etti	3.55	doreco_urum1249_UUM-TXT-FM-00000-A09
0015_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-B10	B10	urum	biräz yaša di genä kövdä mamami šei ävländılär	4.256	doreco_urum1249_UUM-TXT-FM-00000-B10
0015_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-B14	B14	urum	fs_m	0.178	doreco_urum1249_UUM-TXT-FM-00000-B14
0015_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A09	A09	urum	fp_nu_vot	0.506	doreco_urum1249_UUM-TXT-VL-00000-A09
0015_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A16	A16	urum	halhımız ančelä kövi pıhartmadılar jinisi yahši duttular köčmädılär	4.219	doreco_urum1249_UUM-TXT-VL-00000-A16
0016_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A16	A16	urum	ambelä čätınnığımız ui_biräm gäldi düzäldi bu yašamaya geštıh	3.544	doreco_urum1249_UUM-TXT-AN-00000-A16
0016_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-A14	A14	urum	fp_m	0.2	doreco_urum1249_UUM-TXT-FE-00000-A14
0016_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A09	A09	urum	fs_m	0.209	doreco_urum1249_UUM-TXT-FM-00000-A09
0016_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A12	A12	urum	ište anelä ellarımız gešti ğojaldıh daa näblem ište ambelä	3.873	doreco_urum1249_UUM-TXT-FM-00000-A12
0016_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-B09	B09	urum	burda yašerdılar	1.112	doreco_urum1249_UUM-TXT-FM-00000-B09
0016_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-B14	B14	urum	burada eč bän görmerım ki biše düzälä onučun ki halha iš yohtur ki halh išliya	7.362	doreco_urum1249_UUM-TXT-FM-00000-B14
0016_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A16	A16	urum	var gidirlär gretsiadan geri gälirlär sora täzädän gidirlär äkirlär bičirlär	4.803	doreco_urum1249_UUM-TXT-VL-00000-A16
0016_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-B03	B03	urum	böyük göl var var kislälär	2.622	doreco_urum1249_UUM-TXT-VL-00000-B03
0017_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-A14	A14	urum	ajarlar getmirlär onučun ki onnar musulmandırlar	3.826	doreco_urum1249_UUM-TXT-FE-00000-A14
0017_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A09	A09	urum	čoğ mučeniainan yašadi äkmäk yoh su yoh dögüšün sırasında	5.387	doreco_urum1249_UUM-TXT-FM-00000-A09
0017_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-B10	B10	urum	ğari gätırdi mamami	1.248	doreco_urum1249_UUM-TXT-FM-00000-B10
0017_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A16	A16	urum	ğurtulmadi	0.77	doreco_urum1249_UUM-TXT-VL-00000-A16
0018_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A09	A09	urum	bir biz ičirdıh öbürlär ajlarından ölerdi šindik bizımda biräz arha varıdi biräz ey ui_yaširdıh	6.362	doreco_urum1249_UUM-TXT-AN-00000-A09
0018_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-B09	B09	urum	sora oldum bän	1.531	doreco_urum1249_UUM-TXT-FM-00000-B09
0019_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A09	A09	urum	biräz ey yaširdıh onnarın üstünä	1.96	doreco_urum1249_UUM-TXT-AN-00000-A09
0020_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A09	A09	urum	öbürlär elä olerdi ki bailedılär ui_ajından šindik ğonšularımız elä köti yašamahıdi	5.934	doreco_urum1249_UUM-TXT-AN-00000-A09
0022_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A09	A09	urum	fp_uf nä edem näki dedım buligım genä sän eysın ki buhartan dedım bän yohsam bir sös söilämädım	6.156	doreco_urum1249_UUM-TXT-AN-00000-A09
